,id,vendor_id,pickup_datetime,dropoff_datetime,passenger_count,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude,store_and_fwd_flag,trip_duration,dist_pickup_to_wall_street
826624,id3114993,1,2016-04-09 13:54:10,2016-04-09 14:09:01,1,-74.00733947753906,40.7070426940918,-73.970703125,40.75545120239258,N,891,0.3059123946074551
826685,id0519719,2,2016-04-20 21:54:06,2016-04-20 22:03:51,1,-74.00814819335938,40.705730438232415,-73.98719024658203,40.72042465209961,N,585,0.2933231221111538
826745,id3496598,2,2016-02-06 11:15:28,2016-02-06 11:29:18,1,-74.01051330566406,40.710182189941406,-74.0001449584961,40.73280334472656,N,830,0.32405214994764264
826816,id0834462,2,2016-06-24 22:01:37,2016-06-24 22:09:54,1,-74.00799560546875,40.704753875732415,-73.99335479736328,40.71543502807617,N,497,0.37663772448431715
826958,id3013471,2,2016-04-14 08:40:14,2016-04-14 08:53:42,1,-74.01606750488281,40.70502853393555,-74.00762939453125,40.74187850952149,N,808,0.4998615374150823
827013,id0121760,2,2016-04-16 11:50:50,2016-04-16 12:16:17,1,-74.01481628417969,40.70614242553711,-73.9869842529297,40.7314682006836,N,1527,0.3503732882474219
827232,id1879710,2,2016-05-03 09:07:55,2016-05-03 09:34:54,1,-74.00758361816406,40.707279205322266,-73.97684478759766,40.74624633789063,N,1619,0.2840715948885518
827254,id1920001,2,2016-05-15 09:58:30,2016-05-15 10:08:06,5,-74.01055145263672,40.709449768066406,-73.99600219726562,40.738670349121094,N,576,0.24275988730100959
827297,id1221778,1,2016-02-03 08:44:59,2016-02-03 09:13:53,1,-74.00736999511719,40.70463180541992,-73.9912567138672,40.74296951293945,N,1734,0.42287536954787197
827355,id0985157,1,2016-01-14 15:29:24,2016-01-14 15:49:16,1,-74.01001739501955,40.7033576965332,-73.97917938232422,40.75860595703125,N,1192,0.4447509746320115
827418,id2281092,2,2016-02-14 15:38:05,2016-02-14 16:01:01,5,-74.00997924804686,40.709716796875,-73.97834014892578,40.74821853637695,N,1376,0.28229021098222645
827500,id1962097,1,2016-05-08 00:40:45,2016-05-08 00:55:35,4,-74.00996398925781,40.706520080566406,-73.9877700805664,40.732398986816406,N,890,0.11944999574932105
827511,id2051847,1,2016-06-18 21:06:43,2016-06-18 21:18:36,2,-74.00995635986328,40.705867767333984,-74.0037384033203,40.73127365112305,N,713,0.1791518496908793
827640,id0068597,1,2016-05-04 06:55:30,2016-05-04 07:14:22,1,-74.01671600341797,40.70753860473633,-73.97928619384766,40.75547790527344,N,1132,0.48734434940467647
827761,id2058462,1,2016-04-04 14:55:23,2016-04-04 15:06:13,1,-74.01531219482422,40.71003723144531,-74.00511932373048,40.71365356445313,N,650,0.4785540407668351
827966,id3869404,1,2016-05-16 18:30:54,2016-05-16 19:11:53,1,-74.01428985595702,40.70382308959961,-73.8544921875,40.72382736206055,N,2459,0.4778826791898227
827999,id0353872,1,2016-02-05 14:16:25,2016-02-05 14:44:32,2,-74.00870513916014,40.70465469360352,-73.98919677734375,40.7590217590332,N,1687,0.34920237552141414
828037,id3916603,1,2016-04-19 10:45:38,2016-04-19 11:16:47,1,-74.00810241699219,40.707763671875,-73.86570739746094,40.770957946777344,N,1869,0.24600693833546983
828243,id3076877,2,2016-01-20 09:42:18,2016-01-20 10:22:27,1,-74.01320648193358,40.705020904541016,-73.96170043945312,40.757713317871094,N,2409,0.3163208931891609
828288,id3605703,1,2016-01-21 13:37:23,2016-01-21 14:11:13,1,-74.01129913330078,40.702884674072266,-74.17704010009766,40.694908142089844,N,2030,0.4912723472085022
828345,id1531801,2,2016-03-14 23:33:33,2016-03-14 23:51:04,1,-74.0123519897461,40.70708084106445,-73.95665740966798,40.717109680175774,N,1051,0.12057511606157854
828355,id3002890,2,2016-01-06 06:13:46,2016-01-06 06:27:59,1,-74.0101318359375,40.70626831054688,-73.98979187011719,40.7598762512207,N,853,0.13304680836025848
828552,id1209883,1,2016-04-29 22:35:05,2016-04-29 22:54:11,1,-74.00653839111328,40.705955505371094,-73.95465087890625,40.77306747436523,N,1146,0.4008180567118903
828725,id0350840,1,2016-01-31 14:31:39,2016-01-31 14:46:47,2,-74.0146484375,40.710147857666016,-73.99532318115234,40.75950241088867,N,908,0.4456469575982401
828874,id0406682,1,2016-06-06 21:19:24,2016-06-06 21:32:19,1,-74.00859069824219,40.70439529418945,-73.98329162597656,40.695213317871094,N,775,0.37877420074103196
828903,id3825465,2,2016-02-20 19:33:23,2016-02-20 19:40:17,2,-74.011962890625,40.707950592041016,-74.0102310180664,40.721458435058594,N,414,0.11275099803522413
828917,id1727559,1,2016-01-07 15:35:30,2016-01-07 15:44:25,1,-74.0087890625,40.70423126220703,-74.00306701660156,40.71796417236328,N,535,0.3862459067213442
828958,id1038332,1,2016-05-10 12:10:02,2016-05-10 12:21:16,1,-74.01009368896483,40.7056770324707,-74.00735473632812,40.7090072631836,N,674,0.1935458758787114
829054,id0731383,1,2016-01-26 21:42:57,2016-01-26 22:01:59,1,-74.01325225830078,40.70594024658203,-73.98554229736328,40.73748016357422,N,1142,0.24559801429911848
829231,id3426654,2,2016-05-19 16:29:24,2016-05-19 17:31:02,3,-74.01490783691406,40.70961380004883,-73.86434173583984,40.76997375488281,N,3698,0.42243621379517304
829242,id1774693,2,2016-02-27 13:34:32,2016-02-27 13:43:03,4,-74.00798034667969,40.70573806762695,-74.0104217529297,40.71887588500977,N,511,0.30437212381290213
829276,id3309345,1,2016-03-09 17:45:55,2016-03-09 17:54:43,1,-74.01151275634766,40.70356750488281,-74.01002502441406,40.71205520629883,N,528,0.41708968095418164
829360,id3772664,2,2016-02-10 15:44:31,2016-02-10 15:54:28,2,-74.00846862792969,40.70671844482422,-74.00821685791014,40.716621398925774,N,597,0.2188420232383606
829599,id0574021,1,2016-05-25 18:03:20,2016-05-25 18:32:03,1,-74.01004791259766,40.70969772338867,-73.98107147216798,40.741714477539055,N,1723,0.2786206418435976
829601,id2144121,2,2016-05-09 07:08:34,2016-05-09 07:18:54,1,-74.00686645507811,40.705650329589844,-73.99952697753906,40.693458557128906,N,620,0.38994529318434296
829610,id1424132,2,2016-05-24 14:49:50,2016-05-24 15:12:14,1,-74.01384735107422,40.71025848388672,-73.9940414428711,40.75128173828125,N,1344,0.41105404796726147
829662,id2679964,1,2016-04-14 13:01:08,2016-04-14 13:17:18,2,-74.0096664428711,40.70473098754883,-74.01023864746094,40.712078094482415,N,970,0.30475919022350206
829917,id3248747,2,2016-01-31 15:18:31,2016-01-31 15:36:51,3,-74.01544952392578,40.704811096191406,-73.97673034667969,40.75796127319336,N,1100,0.46937595140940785
829950,id0771189,2,2016-04-04 23:01:36,2016-04-04 23:25:41,4,-74.01121520996094,40.70857238769531,-73.9015884399414,40.70977783203125,N,1445,0.14449523913744333
830039,id2948756,1,2016-05-13 08:37:39,2016-05-13 08:52:26,1,-74.01232147216798,40.70891952514648,-74.00141906738281,40.72433853149415,N,887,0.21516735204200801
830082,id0428119,1,2016-03-07 08:06:11,2016-03-07 08:13:53,2,-74.01663970947266,40.70834732055664,-73.99420928955078,40.71184921264648,N,462,0.49433308369935236
830108,id0332724,2,2016-01-07 07:03:17,2016-01-07 07:12:59,5,-74.00861358642578,40.70465469360352,-73.99689483642578,40.72396087646485,N,582,0.35345300707678423
830120,id2470464,1,2016-06-12 17:41:06,2016-06-12 17:56:09,1,-74.01161193847656,40.70995330810547,-74.00175476074219,40.73783493041992,Y,903,0.3016875475228296
830170,id2340939,1,2016-05-16 19:45:24,2016-05-16 20:03:44,1,-74.01005554199219,40.709510803222656,-73.98290252685547,40.72803115844727,N,1100,0.2584786121357842
830180,id2829382,2,2016-04-29 08:48:05,2016-04-29 09:36:07,4,-74.01225280761719,40.70800018310547,-73.78241729736328,40.64416885375977,N,2882,0.1354090822178628
830370,id3310673,1,2016-06-19 16:01:40,2016-06-19 16:21:38,1,-74.00979614257811,40.70724868774415,-73.98282623291014,40.73847961425781,N,1198,0.09747576765242372
830418,id2191271,2,2016-02-14 14:59:08,2016-02-14 15:35:04,1,-74.01134490966798,40.71110534667969,-73.99829864501955,40.71360778808594,N,2156,0.4260185924757292
830507,id3294582,1,2016-01-15 18:37:03,2016-01-15 18:55:50,2,-74.00970458984375,40.703437805175774,-73.98350524902342,40.7237548828125,N,1127,0.44150602546500295
830590,id1824553,2,2016-05-06 23:18:52,2016-05-06 23:38:50,2,-74.00743865966798,40.70518112182617,-73.98358917236328,40.73892211914063,N,1198,0.37803006252488075
830647,id0509359,1,2016-03-27 22:26:32,2016-03-27 22:34:13,1,-74.00711059570312,40.70524978637695,-73.98101043701173,40.72116088867188,N,461,0.39566208673738695
830651,id0119803,2,2016-03-14 19:03:04,2016-03-14 19:18:10,1,-74.00703430175781,40.70528030395508,-73.97723388671875,40.75217819213867,N,906,0.3990364995910858
830710,id2551723,2,2016-01-15 11:17:07,2016-01-15 11:30:09,1,-74.01078033447266,40.70906448364258,-73.9846954345703,40.71053695678711,N,782,0.19804853215022677
830713,id0645529,2,2016-02-07 09:09:42,2016-02-07 09:19:25,1,-74.0088882446289,40.7110481262207,-73.9766616821289,40.75136947631836,N,583,0.453076769452339
830757,id0468103,2,2016-03-23 16:22:03,2016-03-23 16:38:56,2,-74.0118179321289,40.7051010131836,-73.98452758789062,40.72475814819336,N,1013,0.2544407648019737
830965,id3182529,1,2016-03-30 17:03:25,2016-03-30 17:27:40,1,-74.01036071777344,40.70999526977539,-73.9802474975586,40.75289535522461,N,1455,0.30522050311708004
831059,id2008819,2,2016-01-11 18:09:08,2016-01-11 18:19:50,1,-74.01322937011719,40.70784378051758,-73.99684143066406,40.73712539672852,N,642,0.20197891916990898
831124,id2373366,2,2016-04-02 03:54:18,2016-04-02 04:17:39,1,-74.0074691772461,40.70479965209961,-73.96784973144531,40.7929916381836,N,1401,0.403891310898752
831131,id2362939,1,2016-01-22 21:37:34,2016-01-22 21:48:39,1,-74.00509643554686,40.70663833618164,-73.98369598388672,40.69379425048828,N,665,0.4992483419874132
831135,id2344946,2,2016-03-24 23:38:14,2016-03-25 00:19:23,1,-74.00955963134766,40.7036018371582,-73.9522476196289,40.78473281860352,N,2469,0.4269915758873134
831278,id3881227,2,2016-02-03 12:53:39,2016-02-03 13:22:48,6,-74.01261138916014,40.71004867553711,-73.99072265625,40.75017547607422,N,1749,0.3375746706474254
831362,id2197916,2,2016-01-26 12:02:55,2016-01-26 12:23:53,1,-74.0111770629883,40.70843124389648,-73.99844360351562,40.74052429199219,N,1258,0.12847672979981722
831411,id0507479,1,2016-05-09 07:42:23,2016-05-09 08:02:27,1,-74.00801849365234,40.704856872558594,-73.9725112915039,40.75410842895508,N,1204,0.3668165535510538
831453,id3634292,1,2016-01-15 18:21:18,2016-01-15 19:05:40,1,-74.00882720947266,40.71098709106445,-73.9547119140625,40.78071212768555,N,2662,0.448841430735426
831462,id2778044,1,2016-03-07 09:24:25,2016-03-07 09:32:14,1,-74.01333618164062,40.70969009399415,-74.00593566894531,40.70628356933594,N,469,0.3345493751564379
831518,id1553279,2,2016-04-06 23:27:13,2016-04-07 00:04:33,1,-74.00822448730467,40.71025848388672,-73.94317626953125,40.815826416015625,N,2240,0.4025985265428845
831560,id3165273,2,2016-03-08 09:53:22,2016-03-08 10:04:09,5,-74.01570129394531,40.704776763916016,-74.00144958496094,40.707832336425774,N,647,0.4888996706428002
831685,id3159630,2,2016-06-11 23:46:43,2016-06-12 00:05:42,1,-74.0160140991211,40.70502853393555,-73.98458099365234,40.73680877685547,N,1139,0.4959732999930584
831705,id3088519,2,2016-01-12 18:43:20,2016-01-12 19:06:49,1,-74.01583099365234,40.70497512817383,-73.96112060546875,40.81365203857422,N,1409,0.48585077473979515
831958,id3106315,2,2016-06-04 21:03:16,2016-06-04 21:25:10,1,-74.0121078491211,40.7087516784668,-73.9749298095703,40.75680160522461,N,1314,0.1897902783360082
832030,id3906707,2,2016-02-25 11:20:42,2016-02-25 11:35:58,1,-74.0059051513672,40.70626831054688,-73.9903564453125,40.694149017333984,N,916,0.4406385162308491
832047,id0958135,2,2016-04-30 23:45:24,2016-05-01 00:16:36,2,-74.0135498046875,40.70389175415039,-73.96018981933594,40.651191711425774,N,1872,0.4372972711755857
832062,id1185150,1,2016-01-20 17:49:33,2016-01-20 18:11:13,1,-74.01277160644531,40.70764541625977,-73.98818969726562,40.74892807006836,N,1300,0.15872412974682495
832077,id2019722,1,2016-01-14 15:14:55,2016-01-14 15:37:18,1,-74.0105209350586,40.70331954956055,-73.97704315185547,40.75577163696289,N,1343,0.44345961635409115
832135,id3487536,2,2016-04-22 12:39:18,2016-04-22 12:58:36,1,-74.0114974975586,40.70312881469727,-73.96681213378906,40.752891540527344,N,1158,0.4655094890269964
832328,id0599522,1,2016-06-28 10:16:37,2016-06-28 10:37:07,1,-74.00871276855469,40.70614242553711,-74.00302124023438,40.7561912536621,N,1230,0.22794678371984758
832443,id1263696,2,2016-01-12 11:19:32,2016-01-12 11:36:14,1,-74.01168823242188,40.709976196289055,-73.99610900878906,40.7158317565918,N,1002,0.3054394008877882
832535,id3998889,2,2016-04-25 09:44:14,2016-04-25 10:07:30,5,-74.0082015991211,40.70543670654297,-73.98240661621094,40.7453727722168,N,1396,0.31040297576352965
832623,id2903047,1,2016-03-19 02:03:17,2016-03-19 02:14:19,1,-74.007568359375,40.70707702636719,-73.96356964111328,40.757606506347656,N,662,0.28634021180603625
832726,id3334413,2,2016-02-02 11:28:37,2016-02-02 11:44:43,3,-74.00832366943358,40.70402908325195,-73.97718048095702,40.75719833374024,N,966,0.42530458687527517
832911,id2563569,2,2016-01-07 23:05:49,2016-01-07 23:26:04,2,-74.01026153564453,40.70463180541992,-73.97606658935547,40.78215026855469,N,1215,0.3015518360368491
832930,id0757191,2,2016-04-11 08:29:42,2016-04-11 08:36:29,1,-74.00624084472656,40.70600128173828,-74.01397705078125,40.71274185180664,N,407,0.42248295682169695
833015,id3907922,1,2016-06-10 14:50:59,2016-06-10 15:10:51,1,-74.00944519042969,40.70986557006836,-74.01188659667969,40.720462799072266,N,1192,0.31356585955762845
833044,id0283363,2,2016-02-11 00:31:17,2016-02-11 00:47:51,2,-74.00559997558595,40.709171295166016,-73.9864730834961,40.73054122924805,N,994,0.4976589492431842
833070,id2110571,1,2016-06-30 20:13:30,2016-06-30 20:34:04,1,-74.00753784179686,40.70513153076172,-73.98931121826173,40.74701690673828,N,1234,0.37501903468442893
833221,id1012462,2,2016-04-12 14:14:41,2016-04-12 14:41:58,1,-74.00856018066406,40.710899353027344,-73.96927642822266,40.76079940795898,N,1637,0.4495497618921162
833235,id2145816,1,2016-05-23 18:58:58,2016-05-23 19:11:40,1,-74.01160430908203,40.70763778686523,-73.9746551513672,40.73546600341797,N,762,0.06743375545625699
833242,id0273404,1,2016-04-06 10:05:44,2016-04-06 10:10:17,1,-74.0102310180664,40.71013641357422,-74.00904846191406,40.71065521240234,N,273,0.32261051478375935
833327,id2074377,2,2016-06-25 23:44:47,2016-06-25 23:46:57,1,-74.01657104492188,40.70613098144531,-74.01387023925781,40.70949172973633,N,130,0.4915643671715699
833329,id2128886,2,2016-04-21 08:34:39,2016-04-21 09:26:39,5,-74.01633453369139,40.706459045410156,-73.9703140258789,40.7599983215332,N,3120,0.4636915318723243
833404,id3185695,1,2016-03-09 11:54:34,2016-03-09 12:06:22,2,-74.01158905029298,40.70387268066406,-73.99579620361328,40.71369934082031,N,708,0.3842094620248693
833543,id1860458,2,2016-04-23 14:56:10,2016-04-23 15:06:09,1,-74.00933074951173,40.70444869995117,-73.98707580566406,40.72233963012695,N,599,0.3445393751687353
833560,id2482341,1,2016-05-26 19:56:57,2016-05-26 20:14:07,1,-74.01069641113281,40.70312881469727,-73.97937774658203,40.66511535644531,N,1030,0.46370512594207836
833598,id2748318,1,2016-06-01 10:53:17,2016-06-01 10:56:36,1,-74.01034545898438,40.71168899536133,-74.00534057617188,40.72005462646485,N,199,0.49233327791051956
833613,id3809875,2,2016-01-10 13:13:56,2016-01-10 13:22:34,1,-74.01201629638672,40.7099494934082,-73.99916076660156,40.734291076660156,N,518,0.30941828846928454
833617,id1254828,2,2016-05-01 13:21:07,2016-05-01 13:32:57,1,-74.00808715820312,40.707740783691406,-73.99756622314453,40.720890045166016,N,710,0.24673404755388734
833618,id0648492,2,2016-03-08 18:20:58,2016-03-08 18:32:47,1,-74.01151275634766,40.71099090576172,-74.00385284423827,40.73720169067383,N,709,0.41470183206613126
833764,id1430146,1,2016-06-18 08:04:04,2016-06-18 08:10:49,1,-74.01179504394531,40.707679748535156,-74.00021362304686,40.71135330200195,N,405,0.08346948180546296
833956,id1512886,1,2016-06-06 21:30:04,2016-06-06 21:32:47,1,-74.01131439208984,40.70334243774415,-74.0041732788086,40.70595932006836,N,163,0.4405057472073989
833972,id3845784,1,2016-05-11 17:05:16,2016-05-11 17:47:25,1,-74.01138305664062,40.702823638916016,-73.9547576904297,40.76729202270508,N,2529,0.4985236080705915
834004,id1990845,1,2016-05-02 21:48:43,2016-05-02 22:11:38,1,-74.01326751708984,40.70654678344727,-73.96819305419923,40.78980255126953,N,1375,0.2123427562885758
834171,id1110843,1,2016-02-12 15:53:02,2016-02-12 16:32:05,1,-74.00739288330078,40.70513916015625,-73.99247741699219,40.758731842041016,N,2343,0.38396067296101855
834214,id1684535,1,2016-04-03 09:54:35,2016-04-03 10:10:19,1,-74.01226043701173,40.70455551147461,-74.00102996826173,40.75621032714844,N,944,0.32385947718215635
834245,id0418131,2,2016-03-12 11:59:19,2016-03-12 12:15:46,1,-74.0078125,40.70882415771485,-73.96456146240234,40.77000427246094,N,987,0.31505355308233735
834350,id3938755,2,2016-06-24 12:33:32,2016-06-24 12:48:51,1,-74.00675201416014,40.705848693847656,-73.9764633178711,40.73963165283203,N,919,0.38888633315233884
834390,id0407133,2,2016-03-01 08:46:18,2016-03-01 09:10:42,3,-74.00778198242188,40.705074310302734,-73.98787689208984,40.7474365234375,N,1464,0.36373228461486307
834462,id0246726,2,2016-06-20 16:46:22,2016-06-20 17:10:32,4,-74.0094223022461,40.71084976196289,-73.99497985839844,40.76045989990234,N,1450,0.41670329937368233
834467,id2924206,1,2016-03-21 23:17:43,2016-03-21 23:32:55,1,-74.00969696044923,40.70383834838867,-73.99764251708984,40.75394058227539,N,912,0.3985120369663739
834483,id1581766,2,2016-02-13 06:30:35,2016-02-13 06:48:09,1,-74.00865173339844,40.70442962646485,-73.99845886230467,40.75123977661133,N,1054,0.37282325852191456
834497,id3685400,2,2016-03-25 23:52:15,2016-03-26 00:04:22,1,-74.01531219482422,40.70871353149415,-74.00553131103516,40.740989685058594,N,727,0.4007557969970002
834547,id3791536,2,2016-05-13 15:01:05,2016-05-13 16:20:46,1,-74.00933837890625,40.704193115234375,-73.98235321044923,40.78522872924805,N,4781,0.3705922454658875
834549,id0134991,1,2016-05-09 21:02:48,2016-05-09 21:15:44,1,-74.01199340820312,40.70824813842773,-73.98493957519531,40.71774291992188,N,776,0.13830374580544713
834639,id1243718,1,2016-02-03 01:03:41,2016-02-03 01:14:32,1,-74.01412200927734,40.70947265625,-73.99018096923827,40.72061538696289,N,651,0.3614917196357807
834687,id3022449,2,2016-03-21 21:36:10,2016-03-21 22:02:07,1,-74.01182556152342,40.70762634277344,-73.96294403076173,40.802528381347656,N,1557,0.08282839595623463
834773,id0909204,2,2016-06-12 19:02:44,2016-06-12 19:16:59,1,-74.01673889160156,40.7065315246582,-73.99188232421875,40.73358917236328,N,855,0.49573593472358696
834869,id3003969,1,2016-05-03 00:24:20,2016-05-03 00:49:44,1,-74.01045227050781,40.7113037109375,-73.94721984863281,40.77973175048828,N,1524,0.44876430310935944
834899,id3153567,2,2016-05-23 05:54:36,2016-05-23 06:02:39,3,-74.00910186767578,40.706241607666016,-73.976318359375,40.751289367675774,N,483,0.19478584593646417
835080,id3125630,1,2016-06-17 09:01:21,2016-06-17 09:30:22,1,-74.00775909423827,40.70515060424805,-73.97784423828125,40.76313781738281,N,1741,0.3594721377867443
835132,id2286309,2,2016-03-06 15:57:58,2016-03-06 16:32:29,1,-74.00921630859375,40.70560836791992,-73.99681854248048,40.76665115356445,N,2071,0.23758112661675312
835210,id1167626,1,2016-02-06 19:22:36,2016-02-06 19:42:29,1,-74.00868225097656,40.71086502075195,-74.00189208984375,40.72461700439453,N,1193,0.44157709019867186
